BLOCK,ACTUAL_P,P_AVE,ERROR
333,5.405409e-02,5.320679e-02,7.295414e-05
334,5.448215e-02,5.321061e-02,7.283557e-05
335,5.375286e-02,5.321223e-02,7.263614e-05
336,5.521310e-02,5.321818e-02,7.266366e-05
337,5.663034e-02,5.322831e-02,7.315006e-05
338,5.526520e-02,5.323433e-02,7.318145e-05
339,5.455058e-02,5.323822e-02,7.306851e-05
340,5.276125e-02,5.323681e-02,7.286706e-05
341,5.318711e-02,5.323667e-02,7.265352e-05
342,5.274845e-02,5.323524e-02,7.245511e-05
343,5.385294e-02,5.323704e-02,7.226625e-05
344,5.383022e-02,5.323877e-02,7.207674e-05
345,5.190534e-02,5.323490e-02,7.197137e-05
346,5.163414e-02,5.323027e-02,7.191191e-05
347,5.170518e-02,5.322588e-02,7.183885e-05
348,5.211716e-02,5.322269e-02,7.170303e-05
349,5.223723e-02,5.321987e-02,7.155316e-05
350,5.254241e-02,5.321793e-02,7.137489e-05
351,5.262509e-02,5.321625e-02,7.119153e-05
352,5.173845e-02,5.321205e-02,7.111296e-05
353,5.154129e-02,5.320731e-02,7.106884e-05
354,5.137469e-02,5.320214e-02,7.105638e-05
355,5.353013e-02,5.320306e-02,7.086223e-05
356,5.486801e-02,5.320774e-02,7.081735e-05
357,5.380931e-02,5.320942e-02,7.063902e-05
358,5.536778e-02,5.321545e-02,7.069852e-05
359,5.463746e-02,5.321941e-02,7.061246e-05
360,5.355670e-02,5.322035e-02,7.042253e-05
361,5.344308e-02,5.322097e-02,7.023016e-05
362,5.384246e-02,5.322268e-02,7.005713e-05
363,5.361076e-02,5.322375e-02,6.987230e-05
364,5.410029e-02,5.322616e-02,6.972182e-05
365,5.380972e-02,5.322776e-02,6.954913e-05
366,5.429454e-02,5.323067e-02,6.942016e-05
367,5.522843e-02,5.323612e-02,6.944409e-05
368,5.430987e-02,5.323904e-02,6.931666e-05
369,5.284699e-02,5.323797e-02,6.913695e-05
370,5.359891e-02,5.323895e-02,6.895698e-05
371,5.387497e-02,5.324066e-02,6.879241e-05
372,5.245134e-02,5.323854e-02,6.864020e-05
373,5.279306e-02,5.323735e-02,6.846657e-05
374,5.140228e-02,5.323244e-02,6.845909e-05
375,5.147816e-02,5.322776e-02,6.843619e-05
376,5.303418e-02,5.322725e-02,6.825611e-05
377,5.545877e-02,5.323317e-02,6.833123e-05
378,5.483395e-02,5.323740e-02,6.828156e-05
379,5.293068e-02,5.323659e-02,6.810620e-05
380,5.286586e-02,5.323562e-02,6.793396e-05
381,5.370160e-02,5.323684e-02,6.776666e-05
