BLOCK,ACTUAL_PE,PE_AVE,ERROR
513,-0.389414,-0.408024,0.00229323
514,-0.397872,-0.408004,0.00228885
515,-0.400741,-0.40799,0.00228445
516,-0.362051,-0.407901,0.00228176
517,-0.377848,-0.407843,0.00227809
518,-0.364456,-0.407759,0.00227523
519,-0.423882,-0.40779,0.00227106
520,-0.432611,-0.407838,0.00226719
521,-0.381633,-0.407787,0.0022634
522,-0.377799,-0.40773,0.00225979
523,-0.416374,-0.407747,0.00225553
524,-0.426627,-0.407783,0.00225151
525,-0.386511,-0.407742,0.00224759
526,-0.36546,-0.407662,0.00224475
527,-0.361633,-0.407574,0.00224219
528,-0.301169,-0.407373,0.00224698
529,-0.305201,-0.40718,0.00225102
530,-0.390433,-0.407148,0.002247
531,-0.351426,-0.407043,0.00224521
532,-0.347708,-0.406932,0.00224376
533,-0.409957,-0.406937,0.00223956
534,-0.389864,-0.406905,0.00223559
535,-0.354962,-0.406808,0.00223352
536,-0.427915,-0.406848,0.0022297
537,-0.430971,-0.406892,0.002226
538,-0.442304,-0.406958,0.00222284
539,-0.467749,-0.407071,0.00222157
540,-0.41585,-0.407087,0.00221752
541,-0.492739,-0.407246,0.00221906
542,-0.493022,-0.407404,0.00222061
543,-0.428316,-0.407442,0.00221685
544,-0.437941,-0.407499,0.00221348
545,-0.42827,-0.407537,0.00220975
546,-0.487411,-0.407683,0.00221054
547,-0.537459,-0.40792,0.00221919
548,-0.518353,-0.408122,0.00222428
549,-0.514533,-0.408316,0.00222865
550,-0.493685,-0.408471,0.00223
551,-0.468593,-0.40858,0.00222862
552,-0.410417,-0.408583,0.00222459
553,-0.465664,-0.408686,0.00222296
554,-0.401471,-0.408673,0.00221898
555,-0.355185,-0.408577,0.00221708
556,-0.332346,-0.40844,0.00221732
557,-0.356946,-0.408347,0.00221527
558,-0.403147,-0.408338,0.00221132
559,-0.369792,-0.408269,0.00220844
560,-0.364499,-0.408191,0.00220588
561,-0.417466,-0.408208,0.00220201
562,-0.408029,-0.408207,0.00219809
563,-0.452348,-0.408286,0.00219558
564,-0.446763,-0.408354,0.00219275
565,-0.451137,-0.40843,0.00219017
566,-0.431992,-0.408471,0.0021867
567,-0.405882,-0.408467,0.00218285
568,-0.392861,-0.408439,0.00217918
569,-0.407585,-0.408438,0.00217535
570,-0.354548,-0.408343,0.00217359
571,-0.42401,-0.408371,0.00216995
572,-0.383296,-0.408327,0.0021666
573,-0.406644,-0.408324,0.00216282
574,-0.488776,-0.408464,0.00216359
575,-0.444263,-0.408526,0.00216072
576,-0.375956,-0.40847,0.00215771
577,-0.354605,-0.408376,0.00215599
578,-0.42834,-0.408411,0.00215254
579,-0.504731,-0.408577,0.00215524
580,-0.450656,-0.40865,0.00215274
581,-0.403566,-0.408641,0.00214906
582,-0.395937,-0.408619,0.00214548
583,-0.400376,-0.408605,0.00214184
584,-0.405546,-0.4086,0.00213818
