BLOCK,ACTUAL_P,P_AVE,ERROR
408,0.0326716,0.0307643,0.000445402
409,0.0337985,0.0307717,0.000444374
410,0.0329255,0.0307769,0.000443322
411,0.0319922,0.0307799,0.000442253
412,0.0324804,0.030784,0.000441199
413,0.0329426,0.0307892,0.000440161
414,0.0361659,0.0308022,0.00043929
415,0.0378186,0.0308191,0.000438556
416,0.0385467,0.0308377,0.000437895
417,0.0367073,0.0308518,0.000437071
418,0.0368531,0.0308661,0.000436262
419,0.037519,0.030882,0.000435509
420,0.0383675,0.0308998,0.000434837
421,0.0388511,0.0309187,0.000434214
422,0.0402608,0.0309409,0.000433749
423,0.0436695,0.030971,0.000433766
424,0.0388862,0.0309896,0.000433145
425,0.0385723,0.0310075,0.000432493
426,0.0383916,0.0310248,0.000431825
427,0.0398913,0.0310456,0.000431312
428,0.0381609,0.0310622,0.000430625
429,0.0385123,0.0310796,0.000429971
430,0.0391976,0.0310984,0.000429385
431,0.0411374,0.0311217,0.00042902
432,0.039217,0.0311405,0.000428436
433,0.0382191,0.0311568,0.000427759
434,0.0388253,0.0311745,0.000427138
435,0.0376933,0.0311895,0.000426419
436,0.0349141,0.031198,0.000425526
437,0.036224,0.0312095,0.000424708
438,0.0397969,0.0312291,0.000424191
439,0.0387543,0.0312463,0.000423571
440,0.0353118,0.0312555,0.000422709
441,0.0323107,0.0312579,0.000421757
442,0.0340264,0.0312642,0.000420849
443,0.0314587,0.0312646,0.000419899
444,0.035163,0.0312734,0.000419046
445,0.0320179,0.0312751,0.000418107
446,0.0308738,0.0312742,0.000417171
447,0.0319378,0.0312756,0.00041624
448,0.0303914,0.0312737,0.000415316
449,0.0309373,0.0312729,0.000414391
450,0.0310237,0.0312724,0.000413471
451,0.0298327,0.0312692,0.000412566
452,0.0302982,0.031267,0.000411659
453,0.034148,0.0312734,0.0004108
454,0.0326243,0.0312764,0.000409906
455,0.0360266,0.0312868,0.000409138
456,0.0359621,0.0312971,0.000408369
457,0.0379229,0.0313116,0.000407732
458,0.0350812,0.0313198,0.000406925
459,0.0333341,0.0313242,0.000406062
460,0.0364601,0.0313353,0.000405333
461,0.0358127,0.031345,0.00040457
462,0.0379863,0.0313594,0.00040395
463,0.0361251,0.0313697,0.000403209
464,0.0350428,0.0313776,0.000402417
465,0.0419796,0.0314004,0.000402197
466,0.0428599,0.031425,0.000402085
467,0.0422996,0.0314483,0.000401898
468,0.0388869,0.0314642,0.000401353
469,0.0334705,0.0314685,0.00040052
470,0.0327802,0.0314713,0.000399678
471,0.0323601,0.0314732,0.000398834
472,0.0328428,0.0314761,0.000397999
473,0.0301273,0.0314732,0.000397168
474,0.033008,0.0314764,0.000396343
475,0.0332178,0.0314801,0.000395526
476,0.0364734,0.0314906,0.000394834
477,0.0380216,0.0315043,0.000394244
