BLOCK,ACTUAL_T,T_AVE,ERROR
287,7.982117e-01,7.996201e-01,2.770507e-04
288,7.996140e-01,7.996201e-01,2.760887e-04
289,8.005739e-01,7.996234e-01,2.751531e-04
290,8.000989e-01,7.996251e-01,2.742092e-04
291,7.999655e-01,7.996262e-01,2.732694e-04
292,8.007156e-01,7.996300e-01,2.723590e-04
293,7.983398e-01,7.996256e-01,2.714651e-04
294,7.994823e-01,7.996251e-01,2.705422e-04
295,7.949792e-01,7.996093e-01,2.700830e-04
296,7.962159e-01,7.995979e-01,2.694138e-04
297,8.076708e-01,7.996250e-01,2.698744e-04
298,7.962720e-01,7.996138e-01,2.692033e-04
299,7.997918e-01,7.996144e-01,2.683036e-04
300,7.962257e-01,7.996031e-01,2.676469e-04
301,7.991765e-01,7.996017e-01,2.667615e-04
302,7.969958e-01,7.995930e-01,2.660177e-04
303,7.904603e-01,7.995629e-01,2.668418e-04
304,8.094936e-01,7.995956e-01,2.679561e-04
305,7.906793e-01,7.995663e-01,2.686675e-04
306,8.001012e-01,7.995681e-01,2.677952e-04
307,7.942489e-01,7.995508e-01,2.674828e-04
308,8.039323e-01,7.995650e-01,2.669924e-04
309,7.972500e-01,7.995575e-01,2.662334e-04
310,7.998271e-01,7.995584e-01,2.653760e-04
311,8.024931e-01,7.995678e-01,2.646905e-04
312,7.979191e-01,7.995625e-01,2.638948e-04
313,8.058984e-01,7.995828e-01,2.638269e-04
314,7.970022e-01,7.995745e-01,2.631147e-04
315,8.065502e-01,7.995967e-01,2.632097e-04
316,7.932428e-01,7.995766e-01,2.631437e-04
317,7.964238e-01,7.995666e-01,2.625014e-04
318,7.917572e-01,7.995421e-01,2.628222e-04
319,8.124939e-01,7.995827e-01,2.651158e-04
320,7.877186e-01,7.995456e-01,2.668672e-04
321,7.983427e-01,7.995418e-01,2.660621e-04
322,8.049207e-01,7.995585e-01,2.657597e-04
323,7.909023e-01,7.995317e-01,2.662848e-04
324,8.042631e-01,7.995464e-01,2.658630e-04
325,8.001793e-01,7.995483e-01,2.650521e-04
326,7.996940e-01,7.995487e-01,2.642394e-04
327,8.001813e-01,7.995507e-01,2.634384e-04
328,7.916074e-01,7.995265e-01,2.637460e-04
329,8.043605e-01,7.995412e-01,2.633533e-04
330,7.899136e-01,7.995120e-01,2.641663e-04
331,7.980844e-01,7.995077e-01,2.634035e-04
332,8.030056e-01,7.995182e-01,2.628207e-04
333,7.999625e-01,7.995195e-01,2.620348e-04
334,8.031986e-01,7.995306e-01,2.614817e-04
335,7.978192e-01,7.995254e-01,2.607511e-04
336,7.977633e-01,7.995202e-01,2.600277e-04
337,8.015494e-01,7.995262e-01,2.593259e-04
338,7.978228e-01,7.995212e-01,2.586076e-04
339,8.076060e-01,7.995450e-01,2.589421e-04
340,7.971785e-01,7.995381e-01,2.582740e-04
341,8.017484e-01,7.995446e-01,2.575980e-04
342,8.043625e-01,7.995586e-01,2.572297e-04
343,7.909462e-01,7.995335e-01,2.577023e-04
344,8.038851e-01,7.995462e-01,2.572635e-04
