generation,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8
1580,8.95179,8.95179,8.95179,8.95179,8.95179,9.1754,9.1754,10.3637
1581,8.92976,8.92976,8.92976,8.92976,8.92976,8.92976,8.92976,8.95179
1582,8.92976,8.92976,8.92976,8.92976,8.92976,8.92976,8.92976,9.91539
1583,8.92976,8.92976,8.92976,8.92976,8.92976,8.92976,8.92976,10.6947
1584,8.92976,8.92976,8.92976,8.92976,8.92976,8.92976,8.92976,8.92976
1585,8.92976,8.92976,8.92976,8.92976,8.92976,8.92976,10.3745,10.3745
1586,8.92976,8.92976,8.92976,8.92976,8.92976,8.92976,8.92976,9.9201
1587,8.92976,8.92976,8.92976,8.92976,8.92976,8.92976,9.47878,9.92296
1588,8.92976,8.92976,8.92976,8.92976,8.92976,8.92976,9.20964,9.67725
1589,8.72494,8.72494,8.72494,8.72494,8.72494,8.82865,9.30455,9.30455
1590,8.72494,8.72494,8.72494,8.72494,8.72494,8.72494,8.83369,9.97384
1591,8.72494,8.72494,8.72494,8.72494,8.72494,8.72494,8.72494,8.72494
1592,8.72494,8.72494,8.72494,8.72494,8.72494,8.72494,8.72494,9.88208
1593,8.75554,8.75554,8.75554,8.75554,8.75554,8.75554,8.75554,8.75554
1594,8.75554,8.75554,8.75554,8.75554,8.75554,8.75554,8.75554,8.75554
1595,8.75554,8.75554,8.75554,8.75554,8.75554,8.75554,8.90676,9.57984
1596,8.75554,8.75554,8.75554,8.75554,8.75554,8.75554,8.75554,9.73404
1597,8.75554,8.75554,8.75554,8.75554,8.75554,8.75554,9.82842,9.8645
1598,8.74446,8.74446,8.74446,8.74446,8.74446,8.74446,8.75554,8.75554
1599,8.74446,8.74446,8.74446,8.74446,8.74446,8.75554,9.92258,10.024
1600,8.74446,8.74446,8.74446,8.74446,8.74446,8.74446,9.1822,10.0556
1601,8.74446,8.74446,8.74446,8.74446,8.74446,8.74446,8.74446,9.00722
1602,8.74446,8.74446,8.74446,8.74446,8.74446,8.74446,8.74446,10.437
1603,8.74446,8.74446,8.74446,8.74446,8.74446,8.80775,8.80775,8.80775
1604,8.74446,8.74446,8.74446,8.74446,8.74446,8.74446,8.74446,8.80775
1605,8.74446,8.74446,8.74446,8.74446,8.74446,8.74446,8.74446,8.74446
1606,8.74446,8.74446,8.74446,8.74446,8.74446,9.30085,9.49557,10.498
1607,8.74446,8.74446,8.74446,8.74446,8.74446,8.74446,9.70379,9.93005
1608,8.59128,8.59128,8.59128,8.59128,8.59128,8.59128,8.59128,8.74446
1609,8.57626,8.57626,8.57626,8.57626,8.57626,8.57626,8.59128,10.8608
1610,8.57626,8.57626,8.57626,8.57626,8.57626,8.57626,8.59128,10.1236
1611,8.57626,8.57626,8.57626,8.57626,8.57626,8.57626,8.57626,9.3996
1612,8.57626,8.57626,8.57626,8.57626,8.57626,10.0794,10.1017,11.8655
1613,8.57626,8.57626,8.57626,8.57626,8.57626,8.57626,10.6201,11.6001
1614,8.50945,8.50945,8.50945,8.50945,8.50945,8.57626,10.6694,10.6694
1615,8.50945,8.50945,8.50945,8.50945,8.50945,8.50945,8.50945,8.62273
1616,8.50945,8.50945,8.50945,8.50945,8.50945,8.50945,8.50945,9.48843
1617,8.50945,8.50945,8.50945,8.50945,8.50945,10.3006,10.3006,11.467
1618,8.50945,8.50945,8.50945,8.50945,8.50945,8.50945,10.5631,11.6437
1619,8.50945,8.50945,8.50945,8.50945,8.50945,8.50945,8.50945,8.50945
1620,8.50945,8.50945,8.50945,8.50945,8.50945,9.6728,9.75664,9.75664
1621,8.50945,8.50945,8.50945,8.50945,8.50945,8.50945,11.755,13.0137
1622,9.17714,9.17714,9.17714,9.17714,9.17714,9.17714,9.17714,9.17714
1623,9.17714,9.17714,9.17714,9.17714,9.17714,9.17714,9.17714,9.91006
1624,9.17714,9.17714,9.17714,9.17714,9.17714,9.17714,10.3227,11.0318
1625,9.17714,9.17714,9.17714,9.17714,9.17714,9.17714,9.17714,9.17714
1626,9.17714,9.17714,9.17714,9.17714,9.17714,9.55974,10.6584,10.7639
1627,9.78257,9.78257,9.78257,9.78257,9.78257,9.78257,9.78257,11.9654
1628,9.78257,9.78257,9.78257,9.78257,9.78257,11.638,12.0422,12.1976
1629,9.78257,9.78257,9.78257,9.78257,9.78257,9.81856,11.5155,13.2662
1630,9.78257,9.78257,9.78257,9.78257,9.78257,9.78257,11.2688,12.7906
1631,9.78257,9.78257,9.78257,9.78257,9.78257,9.78257,11.229,11.9996
1632,9.78257,9.78257,9.78257,9.78257,9.78257,9.78257,9.78257,11.2961
1633,9.78257,9.78257,9.78257,9.78257,9.78257,10.122,10.9459,11.7051
1634,9.80159,9.80159,9.80159,9.80159,9.80159,9.80159,9.80159,13.4168
1635,9.80159,9.80159,9.80159,9.80159,9.80159,9.80159,9.80159,9.80159
1636,9.5799,9.5799,9.5799,9.5799,9.5799,9.5799,9.80159,12.1217
1637,9.5433,9.5433,9.5433,9.5433,9.5799,9.5799,9.80334,11.5155
1638,9.11337,9.11337,9.11337,9.11337,9.11337,9.5433,10.2344,11.5596
1639,9.45501,9.45501,9.45501,9.45501,9.45501,9.45501,9.45501,9.45501
1640,9.45501,9.45501,9.45501,9.45501,9.45501,9.45501,9.45501,12.1099
1641,9.45501,9.45501,9.45501,9.45501,9.45501,9.45501,9.52861,11.2986
1642,9.30273,9.30273,9.30273,9.52596,9.63167,11.2738,11.5867,11.5867
1643,9.30724,9.30724,9.30724,9.30724,9.30724,9.30724,11.9047,12.3083
1644,9.30724,9.30724,9.30724,9.30724,9.30724,11.4926,11.9787,11.9787
1645,9.27155,9.27155,9.27155,9.27155,9.27155,9.65927,9.65927,10.5625
1646,10.0014,10.0014,10.0014,10.0014,10.0014,10.0014,10.0014,10.2836
1647,10.0014,10.0014,10.0014,10.0014,10.0014,10.0014,10.0014,10.3773
1648,10.0014,10.0014,10.0014,10.0014,10.0014,10.0014,10.0014,10.0014
1649,10.0014,10.0014,10.0014,10.0014,10.0014,10.0014,10.0014,10.0014
1650,10.0014,10.0014,10.0014,10.0014,10.0014,10.0014,10.0014,11.5221
1651,10.0014,10.0014,10.0014,10.0014,10.0014,10.0014,10.0014,11.0944
1652,10.0014,10.0014,10.0014,10.0014,10.0014,10.0014,10.8369,12.0472
1653,9.85282,9.85282,9.85282,9.85282,9.85282,9.85282,9.85282,9.85282
1654,9.85282,9.85282,9.85282,9.85282,9.85282,9.85282,10.8753,11.4288
1655,10.1963,10.1963,10.1963,10.1963,10.4413,10.4413,12.6511,12.6511
1656,10.4897,10.4897,10.4897,10.4897,10.4897,10.4897,10.4897,10.5684
1657,10.4897,10.4897,10.4897,10.4897,10.4897,10.4897,10.4897,11.5682
1658,10.2677,10.2677,10.2677,10.2677,10.2677,10.2677,10.4411,11.2847
1659,10.1294,10.1294,10.1294,10.1294,10.1294,10.1294,10.1294,10.9377
1660,9.80546,9.80546,9.80546,9.80546,9.80546,9.80546,10.9912,10.9912
1661,9.80546,9.80546,9.80546,9.80546,9.80546,9.80546,10.0275,10.0275
1662,9.80546,9.80546,9.80546,9.80546,9.80546,9.80546,9.80546,11.0352
1663,9.80546,9.80546,9.80546,9.80546,9.80546,9.80546,9.80546,9.80546
1664,9.80546,9.80546,9.80546,9.80546,9.80546,9.80546,10.8691,11.9423
1665,10.3063,10.3063,10.3063,10.3063,10.3063,10.3063,10.498,10.8691
1666,10.1562,10.1562,10.1562,10.1562,10.1562,10.1562,10.3063,11.14
1667,9.99708,9.99708,9.99708,9.99708,11.2517,11.2517,11.2517,11.399
1668,9.99708,9.99708,9.99708,9.99708,9.99708,9.99708,9.99708,9.99708
1669,9.99708,9.99708,9.99708,9.99708,9.99708,9.99708,9.99708,9.99708
1670,9.99708,9.99708,9.99708,9.99708,9.99708,10.2926,11.4976,11.5424
1671,9.99708,9.99708,9.99708,9.99708,9.99708,9.99708,9.99708,11.4159
1672,9.99708,9.99708,9.99708,9.99708,9.99708,10.0396,11.3454,11.3454
1673,9.99708,9.99708,9.99708,9.99708,9.99708,9.99708,9.99708,10.9679
1674,9.99708,9.99708,9.99708,9.99708,9.99708,9.99708,9.99708,11.1978
1675,9.99708,9.99708,9.99708,9.99708,9.99708,9.99708,9.99708,10.3635
1676,9.87733,9.87733,9.87733,9.87733,9.87733,9.87733,9.99708,10.3635
1677,10.5719,10.5719,10.5719,10.5719,10.5719,10.5719,10.6135,11.4332
1678,10.5719,10.5719,10.5719,10.5719,10.5719,10.5719,11.268,12.1879
1679,10.7098,10.7098,10.7098,10.7098,10.7098,11.0845,11.0845,11.26
1680,10.7098,10.7098,10.7098,10.7098,10.7098,10.7098,11.26,12.1598
1681,10.7098,10.7098,10.7098,10.7098,12.0972,12.3811,12.3811,12.6985
1682,10.7098,10.7098,10.7098,10.7098,10.7098,11.409,12.6857,12.9791
1683,10.7098,10.7098,10.7098,10.7098,10.7098,11.1277,11.1277,11.1277
1684,10.5114,10.5114,10.5114,10.5114,10.5114,10.5114,10.5114,10.5586
1685,10.5114,10.5114,10.5114,10.5114,10.5114,10.5114,10.5586,12.0799
1686,10.5114,10.5114,10.5114,10.5114,10.5114,10.5114,11.0467,12.9506
1687,10.5114,10.5114,10.5114,10.5114,10.5114,10.5114,12.076,12.6524
1688,10.5114,10.5114,10.5114,10.5114,10.5114,10.6425,11.0658,13.5594
1689,10.5114,10.5114,10.5114,10.5114,10.5114,10.5114,10.5114,10.5114
1690,9.99943,9.99943,9.99943,10.5114,10.5114,10.5114,10.5114,11.498
1691,10.4399,10.4399,10.4399,10.4399,10.5114,11.7176,11.7176,12.1121
1692,10.9716,10.9716,10.9716,10.9716,10.9716,11.4977,12.1323,12.3286
1693,11.0484,11.0484,11.0484,11.0484,11.0484,11.0484,11.0484,13.3501
1694,11.0484,11.0484,11.0484,11.0484,11.0484,11.0484,11.0484,13.3666
1695,11.0484,11.0484,11.0484,11.0484,11.0484,11.0484,11.0484,11.823
1696,11.0484,11.0484,11.0484,11.0484,11.0484,11.2623,11.2623,11.8012
1697,10.237,10.237,10.237,10.237,10.237,10.237,10.237,10.8892
1698,10.1174,10.1174,10.1174,10.1174,10.1174,10.237,10.3727,11.2675
1699,10.1174,10.1174,10.1174,10.1174,10.1174,10.192,11.5364,12.1048
1700,10.0998,10.0998,10.0998,10.0998,10.0998,10.0998,10.0998,12.0162
1701,10.0998,10.0998,10.0998,10.0998,10.0998,10.0998,10.0998,10.0998
1702,10.0998,10.0998,10.0998,10.0998,10.0998,10.0998,10.0998,13.9318
1703,10.0998,10.0998,10.0998,10.0998,10.0998,10.0998,13.6511,13.6511
1704,10.7147,10.7147,10.7147,10.7147,11.2484,11.4293,11.4293,11.7784
1705,10.7147,10.7147,10.7147,10.7147,10.7147,10.7147,10.7147,11.4452
1706,10.7147,10.7147,10.7147,10.7147,10.7147,10.7147,10.7147,12.0116
1707,10.7147,10.7147,10.7147,10.7147,10.7147,10.7147,11.6157,11.6157
1708,10.7147,10.7147,10.7147,10.7147,10.7147,10.7147,10.8103,11.5022
1709,10.673,10.673,10.673,10.673,10.673,10.673,10.7147,10.9384
1710,10.673,10.673,10.673,10.673,10.673,10.7054,10.7054,10.7054
1711,10.2682,10.2682,10.2682,10.2682,10.8648,11.4175,11.7349,12.678
1712,10.6883,10.6883,10.6883,10.6883,10.6883,10.6883,11.3536,14.04
1713,10.7582,10.7582,10.7582,10.7582,10.7582,11.6016,13.8109,13.8109
1714,10.7582,10.7582,10.7582,10.7582,10.7582,12.6672,13.1143,13.6011
1715,10.7582,10.7582,10.7582,10.7582,10.7582,10.7582,10.7582,14.2588
1716,10.7582,10.7582,10.7582,10.7582,10.7582,10.7679,11.8226,12.5412
1717,10.6755,10.6755,10.6755,10.6755,10.6755,10.6755,10.7679,14.6917
1718,10.6755,10.6755,10.6755,10.6755,10.6755,10.6755,10.6755,12.8547
1719,10.6755,10.6755,10.6755,10.6755,10.6755,10.6755,10.6755,10.6755
1720,10.6755,10.6755,10.6755,10.6755,10.6755,10.6755,10.6755,10.6755
1721,10.6192,10.6192,10.6192,10.6192,10.6192,10.6192,10.6192,11.0225
1722,10.6192,10.6192,10.6192,10.6192,10.6192,10.6192,10.6192,10.6192
1723,10.3555,10.3555,10.3555,10.3555,10.3649,10.6192,10.6192,10.6247
1724,10.6192,10.6192,10.6192,10.6192,10.6192,10.6192,11.0064,11.4899
1725,10.6192,10.6192,10.6192,10.6192,10.6192,10.6192,10.6192,11.0885
1726,10.9925,10.9925,10.9925,10.9925,10.9925,10.9925,11.0561,11.0561
1727,10.5493,10.5493,10.5493,10.5493,10.5493,10.9925,11.6522,12.9166
1728,10.5493,10.5493,10.5493,10.5493,10.5493,10.5493,10.5493,12.3509
1729,10.5178,10.5178,10.5493,10.5493,10.5493,10.5493,11.0711,11.0711
1730,10.2718,10.2718,10.2718,10.2718,10.2718,10.2718,10.871,12.3726
1731,10.2718,10.2718,10.2718,10.2718,10.2718,10.2718,10.9609,11.7442
1732,10.2718,10.2718,10.2718,10.4309,10.4309,10.4309,10.6257,12.1688
1733,10.2718,10.2718,10.2718,10.2718,10.2718,10.2718,10.2855,10.5884
1734,10.2718,10.2718,10.2718,10.2718,10.2718,10.9576,10.9576,11.5579
1735,10.2718,10.2718,10.2718,10.2718,10.6124,11.4851,11.4989,12.1942
1736,10.6133,10.6133,10.6133,10.6133,10.6133,10.6133,12.7234,13.2112
1737,10.6133,10.6133,10.6133,10.6133,10.6133,10.6133,10.6133,12.1744
1738,10.6133,10.6133,10.6133,10.6133,10.6133,10.6928,11.7046,12.0821
1739,10.2028,10.2028,10.2028,10.2028,10.2028,10.2028,10.3701,10.3701
1740,10.1133,10.1133,10.1133,10.1133,10.1133,10.2028,11.5376,11.5376
1741,10.1133,10.1133,10.1133,10.1133,10.1133,10.1133,10.1133,10.6681
1742,10.1133,10.1133,10.1133,10.1133,10.1133,10.1133,10.1133,10.1133
1743,10.1133,10.1133,10.1133,10.1133,10.1133,10.1133,10.1133,11.2924
1744,10.5735,10.5735,10.5735,10.5735,10.5735,10.5735,11.3531,14.0865
1745,10.5735,10.5735,10.5735,10.5735,10.5735,10.5735,11.5297,11.5297
1746,10.5735,10.5735,10.5735,10.5735,10.5735,10.5735,11.7865,13.7992
1747,10.5735,10.5735,10.5735,10.5735,10.5735,10.5735,10.5735,10.5735
1748,10.5735,10.5735,10.5735,10.5735,10.5735,10.5735,10.5735,10.842
1749,10.5735,10.5735,10.5735,10.5735,10.5735,10.5735,11.8002,12.2518
1750,10.5735,10.5735,10.5735,10.5735,10.5735,10.5735,10.5735,10.5735
1751,10.5735,10.5735,10.5735,10.5735,10.5735,10.5735,10.5735,11.5103
1752,10.5735,10.5735,10.5735,10.5735,10.5735,10.5735,10.5735,12.0925
1753,10.5735,10.5735,10.5735,10.5735,10.5735,10.5735,10.6419,13.5617
1754,10.5735,10.5735,10.5735,10.5735,10.5735,10.5735,10.5735,11.2671
1755,10.5507,10.5507,10.5507,10.5735,10.5735,10.5735,12.6365,13.205
1756,10.5507,10.5507,10.5507,10.5507,10.5507,10.5507,10.5735,13.1837
1757,10.5507,10.5507,10.5507,10.5507,10.5507,10.5507,10.5507,10.5735
1758,10.5507,10.5507,10.5507,10.5507,10.5507,10.5507,11.5859,11.9557
1759,10.5507,10.5507,10.5507,10.5507,10.5507,10.5507,11.5832,12.9096
1760,10.5507,10.5507,10.5507,10.5507,10.5507,10.5507,10.5507,10.5507
1761,10.5507,10.5507,10.5507,10.5507,10.5507,10.5507,10.8401,11.2599
1762,10.5507,10.5507,10.5507,10.5507,10.5507,10.5507,10.5507,10.5921
1763,10.5507,10.5507,10.5507,10.5507,10.5507,10.5507,11.9729,12.1248
1764,10.5181,10.5181,10.5181,10.5181,10.5181,10.5507,10.5507,11.1925
1765,10.5181,10.5181,10.5181,10.5181,10.5181,10.5181,10.5181,11.7691
1766,10.5181,10.5181,10.5181,10.5181,10.5181,10.5181,10.5181,10.5181
1767,10.5181,10.5181,10.5181,10.5181,10.5181,10.5181,11.7563,12.387
1768,10.5181,10.5181,10.5181,10.5181,10.5181,10.5181,10.5181,12.0608
1769,10.5181,10.5181,10.5181,10.5181,10.5181,10.5181,10.5181,10.5181
1770,10.5181,10.5181,10.5181,10.5181,10.5181,10.5181,10.6747,10.8879
1771,10.4548,10.4548,10.4548,10.4548,10.4548,10.4548,10.6747,12.3693
1772,10.4548,10.4548,10.4548,10.4548,10.4548,10.4548,10.4548,10.4548
1773,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582,10.4548
1774,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582
1775,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582
1776,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582,10.7629,11.7089
1777,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582,12.2049,13.4003
1778,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582,11.7046
1779,10.3582,10.3582,10.3582,10.3582,10.7051,11.7046,11.7046,12.1899
1780,10.3582,10.3582,10.3582,10.3582,10.3582,10.4519,11.432,11.7046
1781,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582,13.8972
1782,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582
1783,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582,11.1109
1784,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582
1785,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582,12.37
1786,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582,11.2615,13.0446
1787,10.3582,10.3582,10.3582,10.3582,10.3582,10.3582,11.5023,11.5023
1788,10.4888,10.4888,10.4888,10.4888,10.4888,10.4888,11.5552,11.8529
1789,10.4888,10.4888,10.4888,10.4888,10.4888,10.4888,10.4888,11.6105
1790,10.3905,10.3905,10.3905,10.3905,10.3905,10.3905,10.3905,11.0213
1791,10.2775,10.2775,10.2775,10.2775,10.2775,10.3905,10.3905,10.3905
1792,10.2775,10.2775,10.2775,10.2775,10.2775,10.2775,10.2775,10.2775
1793,10.2775,10.2775,10.2775,10.2775,10.2775,10.2775,10.8093,13.7647
1794,10.2775,10.2775,10.2775,10.2775,10.3233,11.0616,11.0616,11.8159
1795,10.3233,10.3233,10.3233,10.3233,10.3233,10.3233,10.3233,11.4946
1796,11.0505,11.0505,11.0505,11.0505,11.0505,11.0505,12.4971,13.0637
1797,11.2626,11.2626,11.2626,11.2626,11.2626,11.2626,12.3964,13.7875
1798,11.2264,11.2264,11.2264,11.2264,11.2264,11.2626,12.3751,12.3751
1799,11.2264,11.2264,11.2264,11.2264,11.2264,11.2264,11.2264,11.2264
1800,11.2264,11.2264,11.2264,11.2264,11.2264,11.2264,11.2264,11.2752
1801,10.3659,10.3659,10.3659,10.3659,10.3659,10.6252,11.2752,12.5951
1802,10.3659,10.3659,10.3659,10.3659,10.3659,10.3659,11.2763,11.4953
1803,10.3659,10.3659,10.3659,10.3659,10.3659,11.2979,11.2979,12.501
1804,10.3659,10.3659,10.3659,10.3659,10.3659,10.3659,11.264,11.3072
1805,10.3659,10.3659,10.3659,10.3659,10.3659,11.094,11.094,11.4103
1806,10.3659,10.3659,10.3659,10.3659,10.3659,10.3659,11.2562,12.5169
1807,10.3659,10.3659,10.3659,10.3659,11.5535,11.6775,13.2293,13.2293
1808,10.3659,10.3659,10.3659,10.3659,11.699,12.6484,12.6484,13.3699
1809,10.3659,10.3659,10.3659,10.3659,11.0804,12.7032,12.7032,12.7483
1810,10.3659,10.3659,10.3659,10.3659,10.3659,10.9107,12.0852,14.4477
1811,10.3659,10.3659,10.3659,10.3659,10.7095,10.7342,10.7342,10.9107
1812,10.3659,10.3659,10.3659,10.4885,10.7342,10.7342,10.9107,13.3786
1813,10.3659,10.3659,10.3659,10.3659,10.3659,10.3659,10.3659,10.3659
1814,10.3659,10.3659,10.3659,10.3659,10.3659,10.3659,10.3659,11.2196
1815,10.3659,10.3659,10.3659,10.3659,10.3659,10.3659,10.3659,12.0501
1816,10.369,10.369,10.369,10.369,10.369,10.369,10.8057,11.12
1817,10.2955,10.2955,10.2955,10.2955,10.2955,11.1748,11.185,11.4301
1818,10.2955,10.2955,10.2955,10.2955,10.2955,10.2955,10.2955,10.2955
1819,10.046,10.046,10.046,10.046,10.046,10.046,10.2955,10.934
1820,10.046,10.046,10.046,10.046,10.046,10.046,10.046,10.5506
1821,10.046,10.046,10.046,10.046,10.046,10.046,10.046,10.046
1822,9.72253,9.72253,9.72253,9.72253,9.72253,9.72253,9.72253,10.4206
1823,9.72253,9.72253,9.72253,9.72253,9.72253,9.72253,9.72253,9.98259
1824,9.72253,9.72253,9.72253,9.72253,9.72253,9.72253,9.72253,10.1872
1825,9.72253,9.72253,9.72253,9.99429,9.99429,10.1872,10.1872,12.0881
1826,9.72253,9.72253,9.72253,9.72253,10.0797,10.317,10.317,12.0808
1827,9.72253,9.72253,9.72253,9.72253,11.0984,11.0984,11.5688,12.6953
1828,9.95945,9.95945,9.95945,9.95945,10.6253,10.8964,11.4376,11.6308
1829,9.95945,9.95945,9.95945,9.95945,9.95945,9.95945,9.95945,10.6998
1830,9.95945,9.95945,9.95945,9.95945,9.95945,9.95945,9.95945,10.39
1831,9.64057,9.64057,9.64057,9.64057,9.64057,9.64057,9.64057,9.64057
1832,9.59503,9.59503,9.59503,9.59503,9.64057,9.64057,9.64057,9.64057
1833,9.59503,9.59503,9.59503,9.59503,9.59503,9.59503,9.89553,10.9664
1834,9.89553,9.89553,9.89553,9.89553,9.89553,9.89553,9.89553,9.89553
1835,9.89553,9.89553,9.89553,9.89553,9.89553,9.89553,9.89553,10.6822
1836,9.89553,9.89553,9.89553,9.89553,9.89553,9.89553,9.89553,12.8692
1837,9.89553,9.89553,9.89553,9.89553,10.5053,11.2642,11.2642,11.7984
1838,10.4631,10.4631,10.4631,10.4631,10.4631,10.4631,10.9851,13.1466
1839,10.4631,10.4631,10.4631,10.4631,10.4631,10.4631,11.9532,13.5991
1840,10.4631,10.4631,10.4631,10.4631,10.9978,11.6323,12.8355,14.0871
1841,10.4631,10.4631,10.4631,10.4631,10.4631,10.5913,10.6514,13.5937
1842,10.4631,10.4631,10.4631,10.4631,10.6514,11.0716,11.104,13.5246
1843,10.4631,10.4631,10.4631,10.4631,10.4631,10.4631,10.4631,11.9535
1844,10.4631,10.4631,10.4631,10.4631,10.4631,10.4631,10.4631,12.1041
1845,10.4631,10.4631,10.4631,10.4631,10.4631,10.4631,10.9679,12.301
1846,10.4631,10.4631,10.4631,10.4631,10.4631,10.4631,10.4631,11.1827
1847,10.4461,10.4461,10.4461,10.4461,10.4461,10.4631,11.725,11.725
1848,10.4461,10.4461,10.4461,10.4461,10.4461,10.4631,11.4363,11.725
1849,10.4459,10.4459,10.4459,10.4459,10.4459,10.4461,12.1651,12.191
1850,10.284,10.284,10.284,10.284,10.284,10.6957,11.3784,12.0202
1851,10.284,10.284,10.284,10.284,10.284,10.284,10.284,11.408
1852,10.1733,10.1733,10.1733,10.1733,10.1733,10.1733,10.1733,10.284
1853,10.1733,10.1733,10.1733,10.1733,10.195,10.195,10.6784,12.4887
1854,10.1733,10.1733,10.1733,10.1733,10.1733,10.1733,12.1168,12.4887
1855,10.1733,10.1733,10.1733,10.1733,10.1733,10.1733,10.5945,11.0382
1856,9.96203,9.96203,9.96203,9.96203,9.96203,9.96203,9.96203,10.1733
1857,9.96203,9.96203,9.96203,9.96203,9.96203,11.2549,11.2549,12.4552
1858,9.96203,9.96203,9.96203,9.96203,9.96203,9.96203,11.5197,11.5197
1859,9.62406,9.62406,9.62406,9.62406,9.62406,9.96203,11.134,11.134
1860,9.62406,9.62406,9.62406,9.62406,9.62406,10.204,13.1135,14.0985
1861,9.42563,9.42563,9.42563,9.42563,9.42563,9.42563,9.62406,12.6059
1862,9.42563,9.42563,9.42563,9.42563,9.42563,9.42563,9.42563,12.1243
1863,9.42563,9.42563,9.42563,9.42563,9.42563,9.42563,9.81751,10.2864
1864,9.42563,9.42563,9.42563,9.42563,9.42563,9.42563,9.42563,11.4125
1865,9.42563,9.42563,9.42563,9.42563,9.42563,9.42563,9.42563,9.42563
1866,9.42563,9.42563,9.42563,9.42563,9.42563,9.42563,9.42563,9.42563
1867,9.42563,9.42563,9.42563,9.42563,9.42563,9.42563,10.5707,11.1746
1868,9.42563,9.42563,9.42563,9.42563,9.42563,10.1339,10.4694,11.1913
1869,9.42563,9.42563,9.42563,9.42563,9.42563,9.42563,9.42563,10.5432
1870,9.41819,9.41819,9.41819,9.41819,9.41819,9.42563,9.5826,10.3228
1871,9.39971,9.39971,9.39971,9.39971,9.39971,9.39971,10.317,10.6152
1872,9.39971,9.39971,9.39971,9.39971,9.39971,9.39971,9.39971,10.5391
1873,9.39971,9.39971,9.39971,9.39971,9.39971,9.60791,9.60791,10.243
1874,9.39971,9.39971,9.39971,9.39971,9.39971,9.59584,9.89223,10.5246
1875,9.40051,9.40051,9.40051,9.40051,9.40051,9.40051,9.40051,9.59584
1876,9.35435,9.35435,9.35435,9.35435,9.35435,10.3797,11.1738,11.3265
1877,9.40051,9.40051,9.40051,9.40051,9.40051,9.40051,10.4319,13.8556
1878,9.40051,9.40051,9.40051,9.40051,9.40051,9.40051,9.40051,9.40051
1879,9.40051,9.40051,9.40051,9.40051,9.40051,9.40051,9.40051,10.6191
1880,9.34348,9.34348,9.34348,9.34348,9.34348,9.34348,9.34348,10.6179
1881,9.32953,9.32953,9.32953,9.32953,9.34348,9.34348,11.1233,11.4798
1882,9.04501,9.04501,9.04501,9.04501,9.04501,9.32953,9.32953,9.32953
1883,9.04501,9.04501,9.04501,9.04501,9.04501,10.0151,10.0151,10.7695
1884,9.04501,9.04501,9.04501,9.04501,9.04501,9.04501,9.04501,11.9174
1885,9.04501,9.04501,9.04501,9.04501,9.04501,9.04501,9.04501,9.04501
1886,9.04501,9.04501,9.04501,9.04501,9.04501,9.04501,9.04501,10.1874
1887,8.98718,8.98718,8.98718,8.98718,8.98718,9.04501,9.04501,9.04501
1888,8.98718,8.98718,8.98718,8.98718,8.98718,8.98718,8.98718,8.98718
1889,8.98718,8.98718,8.98718,8.98718,8.98718,8.98718,8.98718,8.98718
1890,8.98718,8.98718,8.98718,8.98718,8.98718,8.98718,9.50578,9.81258
1891,8.86838,8.86838,8.86838,8.98718,8.98718,9.2086,9.81258,12.3912
1892,8.86838,8.86838,8.86838,8.86838,8.86838,8.98718,9.2086,9.81258
1893,8.86838,8.86838,8.86838,8.86838,8.86838,9.04937,9.04937,12.4421
1894,8.86838,8.86838,8.86838,8.86838,8.86838,9.80183,10.1669,13.2491
1895,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838,12.0516,13.2491
1896,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838,10.2273
1897,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838,9.58879
1898,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838
1899,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838
1900,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838
1901,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838,9.94435
1902,8.86838,8.86838,8.86838,8.86838,8.96128,9.57482,9.77492,11.8994
1903,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838,8.96128
1904,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838,9.6434
1905,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838
1906,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838,8.86838
