generation,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8
43,379.904,379.904,379.904,379.904,379.904,379.904,384.276,384.276
44,375.266,375.266,375.266,375.266,375.266,375.266,375.266,379.904
45,368.714,368.714,368.714,368.714,368.714,374.351,388.623,390.918
46,368.714,368.714,368.714,368.714,368.714,368.714,368.714,368.714
47,368.714,368.714,368.714,368.714,368.714,368.714,368.714,377.156
48,366.907,366.907,366.907,366.907,366.907,368.714,368.714,371.986
49,362.844,362.844,362.844,362.844,366.907,366.907,367.227,370.292
50,356.781,356.781,356.781,356.781,356.781,356.781,362.93,366.608
51,355.013,355.013,355.013,355.013,355.013,357.988,358.997,362.435
52,355.013,355.013,355.013,355.013,355.013,355.013,355.013,369.135
53,351.069,351.069,351.069,351.069,351.069,351.069,354.719,355.013
54,351.069,351.069,351.069,351.069,351.069,351.069,351.069,351.069
55,345.396,345.396,345.396,345.396,345.396,348.86,351.069,351.069
56,345.396,345.396,345.396,345.396,345.396,345.396,354.618,362.145
57,345.396,345.396,345.396,345.396,345.396,345.396,363.075,371.655
58,345.396,345.396,345.396,345.396,345.396,345.396,345.821,353.986
59,345.396,345.396,345.396,345.396,345.396,345.396,345.396,353.986
60,342.188,342.188,342.188,342.188,342.188,342.188,342.188,342.188
61,342.177,342.177,342.177,342.177,342.177,342.177,342.177,342.188
62,336.011,336.011,336.011,336.011,336.011,336.011,336.011,342.177
63,336.011,336.011,336.011,336.011,336.011,336.011,350.483,350.483
64,332.464,332.464,332.464,332.464,332.464,332.464,352.697,352.697
65,332.464,332.464,332.464,332.464,332.464,332.464,332.464,332.464
66,332.464,332.464,332.464,332.464,332.464,332.464,332.464,332.687
67,332.464,332.464,332.464,332.464,332.464,337.099,337.099,343.78
68,332.464,332.464,332.464,332.464,332.464,332.464,332.464,353.243
69,331.206,331.206,331.206,331.206,331.206,331.206,332.464,338.123
70,330.993,330.993,330.993,330.993,330.993,330.993,331.206,332.464
71,330.993,330.993,330.993,330.993,330.993,330.993,330.993,332.715
72,330.956,330.956,330.956,330.956,330.956,331.626,331.894,333.138
73,327.994,327.994,327.994,330.956,331.626,335.735,339.172,347.1
74,327.994,327.994,327.994,327.994,327.994,328.031,328.031,341.832
75,327.016,327.016,327.016,327.016,327.016,327.016,328.031,337.256
76,327.016,327.016,327.016,327.016,327.016,327.016,328.031,332.307
77,327.016,327.016,327.016,327.016,327.016,327.016,327.053,331.646
78,327.016,327.016,327.016,327.016,327.016,327.016,327.016,331.646
79,326.865,326.865,326.865,326.865,326.865,326.865,326.865,327.016
80,326.865,326.865,326.865,326.865,326.865,326.865,326.865,326.865
81,326.865,326.865,326.865,326.865,326.865,326.865,326.865,326.865
82,326.865,326.865,326.865,326.865,326.865,326.865,326.865,326.865
83,326.865,326.865,326.865,326.865,326.865,326.865,326.865,326.865
84,326.865,326.865,326.865,326.865,326.865,326.865,326.865,326.865
85,326.8,326.8,326.8,326.8,326.8,326.865,326.865,330.256
86,326.364,326.364,326.364,326.364,326.364,326.626,326.626,329.871
87,325.059,325.059,325.059,325.059,326.364,326.364,326.364,327.084
88,324.494,324.494,324.494,324.494,324.494,324.494,325.059,325.412
89,324.494,324.494,324.494,324.494,324.494,324.494,324.494,324.494
90,321.868,321.868,321.868,321.868,321.868,324.494,324.494,324.494
91,321.868,321.868,321.868,321.868,321.868,321.868,321.868,341.113
92,321.868,321.868,321.868,321.868,321.868,321.868,321.868,322.504
93,321.868,321.868,321.868,321.868,321.868,321.868,321.868,333.462
94,321.868,321.868,321.868,321.868,321.868,321.868,326.984,339.686
95,320.047,320.047,320.047,320.047,321.868,332.407,345.914,345.914
96,314.927,314.927,314.927,314.927,314.927,325.002,340.376,350.403
97,314.927,314.927,314.927,314.927,314.927,314.927,314.927,356.294
98,314.927,314.927,314.927,314.927,314.927,316.861,328.659,328.659
99,314.927,314.927,314.927,314.927,314.927,314.927,314.927,328.659
100,314.927,314.927,314.927,314.927,314.927,314.927,314.927,314.927
101,314.927,314.927,314.927,314.927,314.927,314.927,314.927,320.713
102,314.927,314.927,314.927,314.927,314.927,314.927,314.927,314.927
103,311.174,311.174,311.174,311.174,311.174,311.174,311.174,314.927
104,311.174,311.174,311.174,311.174,311.174,311.174,311.174,314.927
105,311.116,311.116,311.116,311.116,311.116,311.116,311.174,311.174
106,308.433,308.433,308.433,308.433,308.433,308.433,311.116,311.116
107,308.433,308.433,308.433,308.433,308.433,308.433,308.433,308.433
108,308.433,308.433,308.433,308.433,308.433,308.763,308.763,316.647
109,308.433,308.433,308.433,308.433,308.433,308.433,313.914,322.353
110,308.433,308.433,308.433,308.433,308.433,321.531,321.531,324.519
111,311.54,311.54,311.54,311.54,311.54,312.945,312.945,316.941
112,316.894,316.894,316.894,316.894,316.894,317.662,318.026,318.048
113,310.467,310.467,310.467,310.467,310.467,310.467,310.467,323.332
114,310.467,310.467,310.467,310.467,310.467,310.467,310.467,310.467
115,310.467,310.467,310.467,310.467,310.467,310.467,310.467,310.467
116,310.467,310.467,310.467,310.467,310.467,310.467,310.467,327.872
117,310.467,310.467,310.467,310.467,310.467,310.467,315.269,324.403
118,307.552,307.552,307.552,307.552,307.552,310.125,323.562,347.392
119,307.552,307.552,307.552,307.552,307.552,307.552,307.552,309.628
120,302.836,302.836,302.836,302.836,302.836,302.836,302.836,307.552
121,296.561,296.561,296.561,296.561,296.561,296.561,296.561,311.605
122,296.561,296.561,296.561,296.561,296.561,296.561,296.561,303.166
123,295.086,295.086,295.086,295.086,295.086,296.561,300.824,303.166
124,295.086,295.086,295.086,295.086,295.086,295.086,295.086,306.18
125,292.5,292.5,292.5,292.5,293.483,293.483,295.086,295.086
126,292.64,292.64,292.64,292.64,292.64,292.64,295.086,307.919
127,288.92,288.92,288.92,288.92,292.64,297.824,297.824,309.52
128,288.92,288.92,292.561,294.556,297.562,302.075,302.287,315.702
129,288.92,288.92,288.92,288.92,288.92,288.92,288.92,288.92
130,288.741,288.741,288.741,288.741,288.741,288.741,288.92,294.321
131,287.344,287.344,287.344,287.344,287.344,287.344,288.741,288.741
132,287.344,287.344,287.344,287.344,287.344,288.741,298.287,298.287
133,287.344,287.344,287.344,287.344,287.344,291.562,296.289,296.289
134,285.895,285.895,285.895,285.895,285.895,289.966,289.966,311.732
135,285.895,285.895,285.895,285.895,285.895,285.895,285.895,287.344
136,285.895,285.895,285.895,285.895,285.895,285.895,287.344,287.344
137,285.895,285.895,285.895,285.895,285.895,285.895,285.895,285.895
138,284.337,284.337,284.337,284.337,284.337,285.895,285.895,301.347
139,280.76,280.76,280.76,280.76,280.76,280.76,301.456,315.224
140,279.347,279.347,279.347,279.347,279.347,280.76,280.76,337.808
141,279.347,279.347,279.347,279.347,281.015,281.015,281.015,329.263
142,279.347,279.347,279.347,279.347,279.347,279.347,280.51,280.82
