step,x,y,z
7784,-3,10,-3
7785,-3,10,-2
7786,-3,11,-2
7787,-4,11,-2
7788,-4,10,-2
7789,-3,10,-2
7790,-3,10,-3
7791,-2,10,-3
7792,-2,11,-3
7793,-2,11,-2
7794,-1,11,-2
7795,-1,11,-1
7796,0,11,-1
7797,0,10,-1
7798,0,11,-1
7799,0,11,0
7800,0,11,-1
7801,1,11,-1
7802,1,11,-2
7803,1,11,-1
7804,1,12,-1
7805,2,12,-1
7806,1,12,-1
7807,1,12,0
7808,1,11,0
7809,1,11,1
7810,0,11,1
7811,1,11,1
7812,1,11,2
7813,0,11,2
7814,0,12,2
7815,0,12,1
7816,0,12,2
7817,0,11,2
7818,0,11,3
7819,-1,11,3
7820,-1,10,3
7821,-1,10,2
7822,-1,9,2
7823,-1,10,2
7824,-1,11,2
7825,-1,12,2
7826,-1,13,2
7827,-1,13,1
7828,0,13,1
7829,0,13,2
7830,0,13,3
7831,0,12,3
7832,1,12,3
7833,1,12,2
7834,1,12,1
7835,1,13,1
7836,1,14,1
7837,1,14,2
7838,1,14,1
7839,2,14,1
7840,1,14,1
7841,1,14,0
7842,0,14,0
7843,0,13,0
7844,0,14,0
7845,0,14,1
7846,0,14,0
7847,0,15,0
7848,0,14,0
7849,1,14,0
7850,1,13,0
7851,1,12,0
7852,1,12,1
7853,1,12,2
7854,1,13,2
7855,1,13,3
7856,1,14,3
7857,2,14,3
7858,2,13,3
7859,2,12,3
7860,2,12,2
7861,1,12,2
7862,1,11,2
7863,2,11,2
7864,1,11,2
7865,1,11,1
7866,1,10,1
7867,2,10,1
7868,3,10,1
7869,4,10,1
7870,4,9,1
7871,4,9,0
7872,4,10,0
7873,4,11,0
7874,4,12,0
7875,3,12,0
7876,3,13,0
7877,3,13,-1
7878,3,12,-1
7879,3,12,-2
7880,4,12,-2
7881,3,12,-2
7882,3,13,-2
7883,3,12,-2
7884,3,13,-2
7885,3,13,-3
7886,3,14,-3
7887,3,15,-3
7888,3,15,-4
7889,3,14,-4
7890,3,14,-3
7891,3,14,-2
7892,4,14,-2
7893,5,14,-2
7894,5,14,-1
7895,5,13,-1
7896,4,13,-1
7897,5,13,-1
7898,5,14,-1
7899,4,14,-1
7900,4,15,-1
7901,5,15,-1
7902,5,15,-2
7903,5,15,-3
7904,6,15,-3
7905,6,14,-3
7906,6,14,-2
7907,7,14,-2
7908,7,14,-3
7909,6,14,-3
7910,5,14,-3
7911,4,14,-3
7912,3,14,-3
7913,2,14,-3
7914,2,13,-3
7915,3,13,-3
7916,3,14,-3
7917,3,14,-2
7918,2,14,-2
7919,2,14,-1
7920,2,14,0
7921,1,14,0
7922,2,14,0
7923,1,14,0
7924,2,14,0
7925,3,14,0
7926,3,15,0
7927,3,14,0
7928,3,14,1
7929,3,13,1
7930,4,13,1
7931,4,14,1
7932,4,14,0
7933,4,14,-1
7934,4,14,0
7935,4,14,1
7936,3,14,1
7937,3,14,2
7938,3,15,2
7939,3,15,1
7940,3,15,2
7941,3,15,3
7942,2,15,3
7943,1,15,3
7944,1,14,3
7945,1,14,2
7946,1,15,2
7947,1,15,3
7948,2,15,3
7949,3,15,3
7950,3,16,3
7951,2,16,3
7952,3,16,3
7953,2,16,3
7954,1,16,3
7955,2,16,3
7956,2,17,3
7957,2,17,2
7958,2,17,1
7959,1,17,1
7960,1,16,1
7961,1,16,0
7962,1,16,1
7963,1,15,1
7964,0,15,1
7965,0,15,2
7966,0,15,1
7967,1,15,1
7968,1,15,0
7969,1,15,1
7970,1,16,1
7971,1,15,1
7972,1,16,1
7973,0,16,1
7974,0,16,2
7975,0,16,1
7976,1,16,1
7977,1,16,0
7978,1,16,1
7979,1,16,2
7980,2,16,2
7981,2,17,2
7982,2,17,1
7983,3,17,1
7984,3,17,2
7985,4,17,2
7986,4,17,1
7987,4,17,2
7988,4,17,1
7989,3,17,1
7990,3,17,2
7991,3,17,1
7992,3,17,0
7993,3,16,0
7994,3,16,-1
7995,3,15,-1
7996,2,15,-1
7997,2,14,-1
7998,1,14,-1
7999,1,13,-1
8000,1,12,-1
8001,1,12,-2
8002,0,12,-2
8003,0,12,-1
8004,0,11,-1
8005,1,11,-1
8006,2,11,-1
8007,2,11,-2
8008,2,10,-2
8009,1,10,-2
8010,1,10,-1
8011,1,9,-1
8012,1,8,-1
8013,0,8,-1
8014,-1,8,-1
8015,-1,8,-2
8016,-1,8,-3
8017,0,8,-3
8018,0,8,-4
8019,1,8,-4
8020,1,8,-3
8021,1,9,-3
8022,0,9,-3
8023,0,10,-3
8024,1,10,-3
8025,1,10,-2
8026,0,10,-2
8027,0,9,-2
8028,0,10,-2
8029,1,10,-2
8030,1,11,-2
8031,1,11,-3
8032,2,11,-3
8033,3,11,-3
8034,3,11,-4
8035,3,12,-4
8036,3,12,-3
8037,4,12,-3
8038,4,12,-2
8039,4,13,-2
8040,4,13,-1
8041,4,14,-1
8042,5,14,-1
8043,6,14,-1
8044,6,15,-1
8045,6,14,-1
8046,7,14,-1
8047,6,14,-1
8048,6,13,-1
8049,6,12,-1
8050,6,12,0
8051,6,12,-1
8052,6,13,-1
8053,6,13,-2
8054,6,13,-1
8055,6,13,0
8056,6,12,0
8057,6,12,-1
8058,6,13,-1
8059,5,13,-1
8060,6,13,-1
8061,5,13,-1
8062,5,12,-1
8063,5,13,-1
8064,5,12,-1
8065,5,11,-1
8066,5,11,0
8067,5,11,-1
8068,5,11,0
8069,5,10,0
8070,5,11,0
8071,5,10,0
8072,6,10,0
8073,6,10,-1
8074,7,10,-1
8075,7,10,-2
8076,8,10,-2
8077,8,10,-1
8078,8,10,0
8079,7,10,0
8080,7,10,1
8081,7,11,1
8082,7,11,2
8083,7,11,3
8084,7,10,3
8085,7,10,2
8086,7,9,2
8087,7,9,1
8088,7,9,2
8089,6,9,2
8090,6,8,2
8091,6,8,1
8092,5,8,1
8093,5,8,2
8094,5,8,1
8095,5,9,1
8096,5,8,1
8097,5,8,2
8098,4,8,2
8099,5,8,2
8100,5,8,3
8101,5,8,4
8102,5,8,5
8103,5,8,4
8104,5,8,5
8105,4,8,5
8106,4,8,6
8107,4,8,5
8108,3,8,5
8109,4,8,5
8110,4,8,6
8111,4,7,6
8112,4,8,6
8113,3,8,6
8114,2,8,6
8115,2,9,6
8116,2,10,6
8117,2,11,6
8118,2,12,6
8119,2,12,7
8120,2,13,7
8121,1,13,7
8122,1,14,7
8123,2,14,7
8124,2,13,7
8125,1,13,7
8126,0,13,7
8127,0,12,7
8128,-1,12,7
8129,0,12,7
8130,-1,12,7
8131,-2,12,7
8132,-3,12,7
8133,-3,11,7
8134,-3,11,6
8135,-3,11,7
8136,-3,10,7
8137,-4,10,7
8138,-4,10,6
8139,-4,9,6
8140,-4,10,6
8141,-5,10,6
8142,-5,9,6
8143,-5,8,6
8144,-6,8,6
8145,-5,8,6
8146,-4,8,6
8147,-4,9,6
8148,-3,9,6
8149,-3,10,6
8150,-3,11,6
8151,-3,11,7
8152,-3,11,6
8153,-3,10,6
8154,-3,11,6
8155,-3,11,5
8156,-3,12,5
8157,-3,13,5
8158,-3,12,5
8159,-2,12,5
8160,-2,11,5
8161,-2,11,4
8162,-2,12,4
8163,-2,11,4
8164,-2,12,4
8165,-2,12,5
8166,-3,12,5
8167,-3,11,5
8168,-3,11,6
8169,-2,11,6
8170,-2,10,6
8171,-1,10,6
8172,-1,11,6
8173,-1,12,6
8174,-1,11,6
8175,-1,11,5
8176,-1,11,4
8177,-2,11,4
8178,-3,11,4
8179,-4,11,4
8180,-4,11,3
8181,-4,10,3
8182,-4,11,3
8183,-4,10,3
8184,-4,10,4
8185,-4,10,5
8186,-4,9,5
8187,-3,9,5
8188,-3,9,6
8189,-3,8,6
8190,-3,9,6
8191,-3,10,6
8192,-4,10,6
8193,-4,9,6
8194,-4,9,7
8195,-4,9,8
8196,-3,9,8
8197,-2,9,8
8198,-2,9,9
8199,-2,8,9
8200,-2,7,9
8201,-2,7,8
8202,-2,7,9
8203,-2,7,10
8204,-1,7,10
8205,-1,8,10
8206,-1,7,10
8207,0,7,10
8208,0,7,11
8209,-1,7,11
8210,0,7,11
8211,0,7,12
8212,0,6,12
8213,0,6,11
8214,0,7,11
8215,1,7,11
8216,1,7,12
8217,0,7,12
8218,0,6,12
8219,1,6,12
8220,1,5,12
8221,1,5,11
8222,2,5,11
8223,2,4,11
8224,2,4,12
8225,2,5,12
8226,2,5,11
8227,3,5,11
8228,3,6,11
8229,3,7,11
8230,4,7,11
8231,4,7,10
8232,4,8,10
8233,3,8,10
8234,3,8,9
8235,2,8,9
8236,2,9,9
8237,2,9,10
8238,3,9,10
8239,3,9,9
8240,3,8,9
8241,3,8,8
8242,3,8,9
8243,3,8,8
8244,3,9,8
8245,4,9,8
8246,5,9,8
8247,5,8,8
8248,5,9,8
8249,4,9,8
8250,5,9,8
8251,5,8,8
8252,5,9,8
8253,6,9,8
8254,6,9,7
8255,7,9,7
8256,6,9,7
8257,7,9,7
8258,7,8,7
8259,6,8,7
8260,7,8,7
8261,7,7,7
8262,7,6,7
8263,7,6,6
8264,8,6,6
8265,9,6,6
8266,9,7,6
8267,9,7,5
8268,9,7,4
8269,9,8,4
8270,9,8,5
8271,9,8,4
8272,9,9,4
8273,9,9,3
8274,8,9,3
8275,9,9,3
8276,8,9,3
8277,8,9,4
8278,8,8,4
8279,8,7,4
8280,9,7,4
8281,8,7,4
8282,7,7,4
8283,7,7,5
8284,7,6,5
8285,7,7,5
8286,7,6,5
8287,7,6,4
8288,6,6,4
8289,5,6,4
8290,5,5,4
8291,5,6,4
8292,6,6,4
8293,6,6,3
8294,6,6,2
8295,6,6,3
8296,6,6,2
8297,6,6,3
8298,7,6,3
8299,7,6,4
8300,6,6,4
8301,6,5,4
8302,6,4,4
8303,6,4,3
8304,7,4,3
8305,6,4,3
8306,6,5,3
8307,6,6,3
8308,6,6,4
8309,6,5,4
8310,7,5,4
8311,7,5,5
8312,7,4,5
8313,7,4,6
8314,8,4,6
8315,8,4,5
8316,8,5,5
8317,7,5,5
8318,7,5,6
8319,8,5,6
8320,8,4,6
8321,8,4,5
8322,8,3,5
8323,8,3,4
8324,8,2,4
8325,8,1,4
8326,8,0,4
8327,8,0,3
8328,9,0,3
8329,9,-1,3
8330,8,-1,3
8331,8,-1,4
8332,7,-1,4
8333,7,-1,3
8334,7,-1,2
8335,7,-1,3
8336,7,-1,2
8337,8,-1,2
8338,8,0,2
8339,8,0,3
8340,8,-1,3
8341,8,-1,4
8342,8,-1,3
8343,8,-1,4
8344,8,0,4
8345,8,0,5
8346,8,-1,5
8347,8,-1,4
8348,8,-1,5
8349,8,-1,6
8350,8,-1,5
8351,9,-1,5
8352,9,-1,6
8353,9,0,6
8354,9,-1,6
8355,9,0,6
8356,10,0,6
8357,9,0,6
8358,10,0,6
8359,10,1,6
8360,10,0,6
8361,10,0,7
8362,10,0,8
8363,10,-1,8
8364,10,-1,9
8365,10,-1,8
8366,10,-2,8
8367,10,-2,7
8368,10,-2,6
8369,10,-2,7
8370,10,-3,7
8371,10,-4,7
8372,10,-4,8
8373,10,-4,9
8374,10,-3,9
8375,9,-3,9
8376,9,-3,8
8377,8,-3,8
8378,9,-3,8
8379,9,-3,7
8380,9,-3,8
8381,8,-3,8
8382,8,-3,7
8383,8,-3,8
8384,9,-3,8
8385,9,-3,9
8386,8,-3,9
8387,8,-4,9
8388,8,-4,8
8389,8,-3,8
8390,8,-4,8
8391,8,-4,7
8392,7,-4,7
8393,7,-3,7
8394,7,-3,8
8395,7,-3,7
8396,7,-3,8
8397,8,-3,8
8398,9,-3,8
8399,9,-2,8
8400,9,-2,9
8401,10,-2,9
8402,9,-2,9
8403,9,-1,9
8404,9,-1,10
8405,10,-1,10
8406,10,-2,10
8407,10,-2,11
8408,9,-2,11
8409,9,-1,11
8410,10,-1,11
8411,10,-2,11
8412,10,-3,11
8413,10,-3,12
8414,9,-3,12
8415,9,-3,11
8416,9,-3,10
8417,9,-3,9
8418,10,-3,9
8419,11,-3,9
8420,11,-2,9
8421,12,-2,9
8422,12,-3,9
8423,11,-3,9
8424,11,-4,9
8425,11,-5,9
8426,11,-6,9
8427,10,-6,9
8428,10,-7,9
8429,10,-6,9
8430,10,-6,8
8431,11,-6,8
8432,12,-6,8
8433,12,-6,7
8434,12,-6,8
8435,12,-6,9
8436,12,-5,9
8437,11,-5,9
8438,10,-5,9
8439,9,-5,9
8440,10,-5,9
8441,10,-5,10
8442,10,-6,10
8443,10,-7,10
8444,10,-7,9
8445,10,-7,8
8446,9,-7,8
8447,10,-7,8
8448,9,-7,8
8449,8,-7,8
8450,9,-7,8
8451,9,-7,7
8452,9,-8,7
8453,9,-7,7
8454,9,-8,7
8455,9,-9,7
8456,8,-9,7
8457,7,-9,7
8458,8,-9,7
8459,8,-9,8
8460,9,-9,8
8461,9,-9,7
8462,10,-9,7
8463,10,-10,7
8464,11,-10,7
8465,12,-10,7
8466,12,-10,8
8467,12,-11,8
8468,12,-11,9
8469,12,-12,9
8470,12,-11,9
8471,12,-12,9
8472,12,-11,9
8473,12,-10,9
8474,12,-10,8
8475,12,-11,8
8476,13,-11,8
8477,13,-10,8
8478,13,-10,7
8479,12,-10,7
8480,12,-9,7
8481,12,-10,7
8482,11,-10,7
8483,11,-10,6
8484,10,-10,6
8485,10,-11,6
8486,10,-12,6
8487,10,-12,7
8488,10,-13,7
8489,10,-12,7
8490,10,-11,7
8491,11,-11,7
8492,11,-12,7
8493,11,-13,7
8494,11,-13,8
8495,11,-12,8
8496,11,-13,8
8497,11,-14,8
8498,12,-14,8
8499,12,-13,8
8500,13,-13,8
8501,13,-14,8
8502,14,-14,8
8503,14,-14,9
8504,14,-13,9
8505,14,-14,9
8506,14,-14,10
8507,14,-14,11
8508,14,-15,11
8509,13,-15,11
8510,13,-15,12
8511,14,-15,12
8512,14,-15,13
8513,13,-15,13
8514,13,-15,14
8515,12,-15,14
8516,12,-14,14
8517,12,-15,14
8518,12,-16,14
8519,12,-17,14
8520,12,-16,14
8521,12,-16,13
8522,12,-16,14
8523,13,-16,14
8524,14,-16,14
8525,14,-16,15
8526,14,-16,14
8527,15,-16,14
8528,14,-16,14
8529,15,-16,14
8530,15,-17,14
8531,16,-17,14
8532,16,-17,13
8533,17,-17,13
8534,16,-17,13
8535,16,-16,13
8536,16,-16,14
8537,16,-15,14
8538,16,-14,14
8539,16,-13,14
8540,16,-12,14
8541,17,-12,14
8542,17,-12,13
8543,17,-11,13
8544,17,-10,13
8545,17,-10,12
8546,17,-10,13
8547,16,-10,13
8548,17,-10,13
8549,17,-10,14
8550,17,-10,15
8551,17,-11,15
8552,17,-11,14
8553,17,-11,15
8554,18,-11,15
8555,19,-11,15
8556,19,-11,16
8557,18,-11,16
8558,18,-11,17
8559,18,-12,17
8560,18,-12,16
8561,18,-11,16
8562,18,-11,15
8563,18,-10,15
8564,18,-10,14
8565,18,-10,15
8566,18,-10,14
8567,18,-10,13
8568,19,-10,13
8569,19,-10,12
8570,20,-10,12
8571,20,-10,11
8572,20,-10,10
8573,20,-10,9
8574,20,-9,9
8575,19,-9,9
8576,19,-9,10
8577,19,-8,10
8578,19,-8,11
8579,19,-9,11
8580,18,-9,11
8581,18,-9,10
8582,18,-10,10
8583,18,-11,10
8584,18,-12,10
8585,18,-12,9
8586,18,-12,10
8587,18,-12,9
8588,19,-12,9
8589,18,-12,9
8590,18,-13,9
8591,18,-13,8
8592,18,-12,8
8593,18,-11,8
8594,18,-12,8
8595,18,-11,8
8596,18,-11,7
8597,18,-10,7
8598,18,-11,7
8599,19,-11,7
8600,19,-11,6
8601,18,-11,6
8602,19,-11,6
8603,20,-11,6
8604,20,-10,6
8605,20,-10,5
8606,19,-10,5
8607,19,-10,4
8608,19,-9,4
8609,18,-9,4
8610,17,-9,4
8611,17,-9,5
8612,18,-9,5
8613,18,-9,6
8614,17,-9,6
8615,17,-10,6
8616,17,-10,7
8617,17,-10,6
8618,18,-10,6
8619,18,-10,5
8620,17,-10,5
8621,16,-10,5
8622,16,-11,5
8623,16,-11,6
8624,16,-11,5
8625,16,-10,5
8626,16,-10,4
8627,15,-10,4
8628,15,-10,3
8629,14,-10,3
8630,15,-10,3
8631,15,-10,4
8632,16,-10,4
8633,15,-10,4
8634,15,-10,3
8635,15,-10,4
8636,14,-10,4
8637,13,-10,4
8638,13,-10,5
8639,13,-11,5
8640,14,-11,5
8641,14,-11,4
8642,13,-11,4
8643,13,-11,5
8644,13,-12,5
8645,13,-13,5
8646,13,-14,5
8647,14,-14,5
8648,14,-14,4
8649,15,-14,4
8650,16,-14,4
8651,16,-14,3
8652,16,-13,3
8653,16,-14,3
8654,15,-14,3
8655,14,-14,3
8656,15,-14,3
8657,15,-14,4
8658,15,-14,5
8659,16,-14,5
8660,16,-14,6
8661,16,-14,7
8662,16,-15,7
8663,16,-15,8
8664,17,-15,8
8665,18,-15,8
8666,18,-15,9
8667,18,-15,10
8668,18,-14,10
8669,18,-14,9
8670,18,-14,8
8671,17,-14,8
8672,18,-14,8
8673,18,-14,9
8674,18,-13,9
8675,18,-13,10
8676,18,-12,10
8677,18,-12,11
8678,18,-11,11
8679,18,-11,12
8680,19,-11,12
8681,19,-11,11
8682,19,-11,12
8683,19,-11,13
8684,18,-11,13
8685,18,-11,12
8686,18,-12,12
8687,18,-12,13
8688,18,-12,14
8689,18,-12,13
8690,19,-12,13
8691,19,-12,14
8692,19,-12,13
8693,20,-12,13
8694,19,-12,13
8695,19,-13,13
8696,19,-12,13
8697,19,-11,13
8698,18,-11,13
8699,18,-12,13
8700,18,-13,13
8701,18,-13,12
8702,18,-13,11
8703,18,-12,11
8704,18,-12,10
8705,18,-11,10
8706,17,-11,10
8707,17,-12,10
8708,17,-12,9
8709,17,-12,10
8710,18,-12,10
8711,18,-12,11
8712,19,-12,11
8713,19,-11,11
8714,19,-11,10
8715,20,-11,10
8716,20,-12,10
8717,19,-12,10
8718,19,-12,11
8719,20,-12,11
8720,21,-12,11
8721,21,-13,11
8722,21,-14,11
8723,21,-14,10
8724,21,-15,10
8725,20,-15,10
8726,19,-15,10
8727,20,-15,10
8728,20,-16,10
8729,20,-16,9
8730,20,-16,10
8731,20,-15,10
8732,20,-14,10
8733,20,-14,9
8734,21,-14,9
8735,21,-14,10
8736,21,-14,9
8737,21,-15,9
8738,21,-15,10
8739,21,-15,11
8740,21,-15,10
8741,21,-16,10
8742,21,-17,10
8743,21,-18,10
8744,21,-17,10
8745,21,-17,11
8746,21,-16,11
8747,20,-16,11
8748,20,-16,12
8749,20,-17,12
8750,20,-16,12
8751,20,-17,12
8752,20,-18,12
8753,20,-17,12
8754,20,-17,13
8755,19,-17,13
8756,19,-16,13
8757,20,-16,13
8758,19,-16,13
8759,20,-16,13
8760,20,-15,13
8761,19,-15,13
8762,18,-15,13
8763,18,-14,13
8764,18,-14,14
8765,18,-14,13
8766,17,-14,13
8767,17,-14,14
8768,17,-14,15
8769,17,-15,15
8770,17,-16,15
8771,17,-16,14
8772,17,-17,14
8773,17,-18,14
8774,16,-18,14
8775,17,-18,14
8776,17,-18,13
8777,16,-18,13
8778,16,-18,14
8779,15,-18,14
8780,14,-18,14
8781,14,-18,15
8782,14,-17,15
8783,13,-17,15
8784,13,-17,16
8785,13,-17,17
8786,13,-17,16
8787,13,-18,16
8788,13,-19,16
8789,13,-20,16
8790,12,-20,16
8791,12,-19,16
8792,13,-19,16
8793,13,-18,16
8794,14,-18,16
8795,13,-18,16
8796,13,-18,17
8797,13,-17,17
8798,13,-16,17
8799,13,-15,17
8800,13,-16,17
8801,12,-16,17
8802,12,-15,17
8803,12,-16,17
8804,12,-16,16
8805,12,-16,17
8806,13,-16,17
8807,13,-16,16
8808,13,-17,16
8809,13,-18,16
8810,13,-18,17
8811,13,-19,17
8812,13,-19,16
8813,13,-19,15
8814,13,-19,16
8815,13,-19,17
8816,13,-20,17
8817,13,-20,18
8818,14,-20,18
8819,15,-20,18
8820,14,-20,18
8821,14,-21,18
8822,15,-21,18
8823,15,-21,19
8824,14,-21,19
8825,14,-21,18
8826,14,-22,18
8827,14,-22,17
8828,14,-23,17
8829,14,-24,17
8830,14,-25,17
8831,14,-25,18
8832,14,-25,19
8833,14,-24,19
8834,14,-24,18
8835,14,-25,18
8836,14,-26,18
8837,14,-26,17
8838,14,-25,17
8839,14,-25,16
8840,14,-26,16
8841,14,-26,15
8842,14,-26,14
8843,13,-26,14
8844,13,-27,14
8845,13,-26,14
8846,13,-26,15
8847,13,-26,14
8848,14,-26,14
8849,14,-25,14
8850,14,-25,13
8851,14,-25,14
8852,14,-25,15
8853,15,-25,15
8854,15,-25,16
8855,16,-25,16
8856,16,-24,16
8857,16,-25,16
8858,16,-25,17
8859,16,-26,17
8860,16,-27,17
8861,15,-27,17
8862,15,-26,17
8863,15,-26,18
8864,15,-27,18
8865,15,-27,17
8866,14,-27,17
8867,14,-26,17
8868,13,-26,17
8869,13,-26,18
8870,14,-26,18
8871,14,-26,17
8872,13,-26,17
8873,12,-26,17
8874,13,-26,17
8875,13,-27,17
8876,13,-27,18
8877,12,-27,18
8878,12,-26,18
8879,11,-26,18
8880,11,-27,18
8881,11,-26,18
8882,11,-25,18
8883,11,-24,18
8884,11,-23,18
8885,12,-23,18
8886,12,-22,18
8887,12,-22,17
8888,12,-21,17
8889,13,-21,17
8890,14,-21,17
8891,14,-22,17
8892,14,-23,17
8893,15,-23,17
8894,15,-23,18
8895,15,-23,17
8896,16,-23,17
8897,16,-24,17
8898,17,-24,17
8899,17,-23,17
8900,17,-24,17
8901,17,-24,16
8902,17,-24,17
8903,17,-23,17
8904,16,-23,17
8905,15,-23,17
8906,14,-23,17
8907,14,-23,16
8908,14,-23,17
8909,15,-23,17
8910,15,-24,17
8911,15,-23,17
8912,16,-23,17
8913,15,-23,17
8914,15,-23,16
8915,15,-22,16
8916,15,-22,15
8917,14,-22,15
8918,14,-22,16
8919,13,-22,16
8920,14,-22,16
8921,14,-22,15
8922,13,-22,15
8923,13,-22,16
8924,14,-22,16
8925,14,-22,17
8926,15,-22,17
8927,15,-23,17
8928,15,-24,17
8929,15,-24,16
8930,14,-24,16
8931,14,-23,16
8932,14,-24,16
8933,14,-25,16
8934,15,-25,16
8935,15,-26,16
8936,16,-26,16
8937,16,-25,16
8938,16,-24,16
8939,16,-25,16
8940,16,-25,15
8941,16,-26,15
8942,16,-27,15
8943,16,-27,16
8944,16,-27,17
8945,17,-27,17
8946,17,-28,17
8947,18,-28,17
8948,18,-28,18
8949,18,-28,17
8950,18,-28,16
8951,17,-28,16
8952,18,-28,16
8953,18,-28,17
8954,18,-29,17
8955,18,-30,17
8956,18,-30,18
8957,18,-30,19
8958,18,-30,20
8959,18,-30,21
8960,18,-29,21
8961,18,-29,22
8962,17,-29,22
8963,17,-30,22
8964,17,-30,21
8965,17,-30,20
8966,17,-30,19
8967,18,-30,19
8968,18,-30,20
8969,17,-30,20
8970,18,-30,20
8971,18,-31,20
8972,17,-31,20
8973,17,-31,19
8974,17,-30,19
8975,16,-30,19
8976,16,-30,20
8977,17,-30,20
8978,17,-31,20
8979,17,-30,20
8980,17,-29,20
8981,17,-28,20
8982,16,-28,20
8983,16,-29,20
8984,15,-29,20
8985,14,-29,20
8986,13,-29,20
8987,13,-29,19
8988,13,-29,18
8989,13,-29,19
8990,14,-29,19
8991,14,-29,20
8992,14,-29,19
8993,13,-29,19
8994,13,-28,19
8995,13,-28,20
8996,12,-28,20
8997,11,-28,20
8998,11,-29,20
8999,10,-29,20
9000,11,-29,20
9001,10,-29,20
9002,11,-29,20
9003,11,-30,20
9004,11,-30,21
9005,10,-30,21
9006,11,-30,21
9007,10,-30,21
9008,10,-29,21
9009,10,-30,21
9010,10,-31,21
9011,10,-31,22
9012,10,-31,21
9013,9,-31,21
9014,9,-31,22
9015,9,-31,23
9016,9,-30,23
9017,8,-30,23
9018,8,-30,22
9019,8,-30,21
9020,8,-30,20
9021,7,-30,20
9022,8,-30,20
9023,7,-30,20
9024,7,-29,20
9025,7,-28,20
9026,7,-28,21
9027,8,-28,21
9028,8,-27,21
9029,8,-27,20
9030,8,-28,20
9031,8,-27,20
9032,8,-27,21
9033,8,-28,21
9034,8,-28,20
9035,9,-28,20
9036,10,-28,20
9037,10,-28,19
9038,10,-27,19
9039,11,-27,19
9040,11,-26,19
9041,11,-25,19
9042,11,-26,19
9043,11,-26,20
9044,10,-26,20
9045,11,-26,20
9046,12,-26,20
9047,11,-26,20
9048,12,-26,20
9049,12,-27,20
9050,11,-27,20
9051,11,-26,20
9052,11,-26,19
9053,11,-26,18
9054,11,-25,18
9055,11,-25,19
9056,11,-25,20
9057,11,-25,19
9058,11,-26,19
9059,12,-26,19
9060,13,-26,19
9061,14,-26,19
9062,13,-26,19
9063,13,-26,20
9064,13,-27,20
9065,13,-27,19
9066,12,-27,19
9067,12,-28,19
9068,12,-28,18
9069,13,-28,18
9070,13,-28,19
9071,12,-28,19
9072,13,-28,19
9073,13,-28,20
9074,13,-28,21
9075,12,-28,21
9076,12,-29,21
9077,13,-29,21
9078,13,-29,22
9079,12,-29,22
9080,12,-30,22
9081,12,-30,21
9082,12,-30,22
9083,11,-30,22
9084,12,-30,22
9085,11,-30,22
9086,11,-30,23
9087,11,-31,23
9088,11,-31,22
9089,11,-31,23
9090,11,-31,24
9091,11,-31,25
9092,11,-32,25
9093,12,-32,25
9094,13,-32,25
9095,13,-32,24
9096,12,-32,24
9097,12,-31,24
9098,12,-31,23
9099,13,-31,23
9100,13,-31,24
9101,14,-31,24
9102,14,-31,25
9103,14,-32,25
9104,14,-33,25
9105,14,-34,25
9106,13,-34,25
9107,13,-35,25
9108,13,-36,25
9109,13,-36,26
9110,12,-36,26
9111,13,-36,26
9112,13,-36,27
9113,12,-36,27
9114,12,-36,28
9115,12,-36,29
9116,12,-35,29
9117,12,-36,29
9118,12,-36,30
9119,12,-36,29
9120,12,-35,29
9121,13,-35,29
9122,14,-35,29
9123,14,-34,29
9124,14,-34,30
9125,15,-34,30
9126,15,-34,31
9127,15,-33,31
9128,16,-33,31
9129,17,-33,31
9130,17,-34,31
9131,17,-34,30
9132,16,-34,30
9133,16,-33,30
9134,16,-33,31
9135,16,-32,31
9136,16,-32,30
9137,16,-31,30
9138,16,-31,31
9139,16,-31,32
9140,17,-31,32
9141,17,-31,33
9142,17,-31,34
9143,17,-31,33
9144,17,-32,33
9145,16,-32,33
9146,16,-32,34
9147,15,-32,34
9148,15,-31,34
9149,14,-31,34
9150,14,-30,34
9151,14,-31,34
9152,13,-31,34
9153,13,-32,34
9154,13,-33,34
9155,12,-33,34
9156,12,-33,35
9157,12,-32,35
9158,13,-32,35
9159,13,-31,35
9160,13,-31,34
9161,13,-30,34
9162,14,-30,34
9163,14,-31,34
9164,14,-30,34
9165,13,-30,34
9166,13,-29,34
9167,12,-29,34
9168,12,-30,34
9169,12,-30,33
9170,12,-31,33
9171,12,-30,33
9172,13,-30,33
9173,14,-30,33
9174,13,-30,33
9175,12,-30,33
9176,12,-31,33
9177,13,-31,33
9178,13,-30,33
9179,13,-30,34
9180,13,-30,33
9181,13,-29,33
9182,13,-29,32
9183,13,-29,31
9184,13,-28,31
9185,13,-28,30
9186,13,-28,31
9187,14,-28,31
9188,14,-28,32
9189,13,-28,32
9190,13,-27,32
9191,13,-26,32
9192,13,-25,32
9193,14,-25,32
9194,14,-26,32
9195,14,-25,32
9196,13,-25,32
9197,13,-24,32
9198,12,-24,32
9199,11,-24,32
9200,11,-25,32
9201,11,-25,31
9202,11,-24,31
9203,12,-24,31
9204,13,-24,31
9205,12,-24,31
9206,13,-24,31
9207,13,-25,31
9208,14,-25,31
9209,14,-24,31
9210,14,-24,30
9211,14,-24,29
9212,14,-24,30
9213,14,-25,30
